Name,Event Name,Date,Time,Level,Race Id,Athlete's Club,Entry Club,Place,Seat No.,Seat,Status,Adj. Time
"Semple, T.",IM2.8+ DIV A,6/15/2013,11:35 AM,Heats,Heat 1,"Manchester, The Univ BC","Manchester, The Univ BC",5,5,5,Finished,7:00.781
"Robert, T.",IM2.8+ DIV A,6/15/2013,11:35 AM,Heats,Heat 1,"Manchester, The Univ BC","Manchester, The Univ BC",5,6,6,Finished,7:00.781
"Manley, O.",IM2.8+ DIV A,6/15/2013,11:35 AM,Heats,Heat 1,"Manchester, The Univ BC","Manchester, The Univ BC",5,7,7,Finished,7:00.781
"Simpson, A.",IM2.8+ DIV A,6/15/2013,11:35 AM,Heats,Heat 1,"Manchester, The Univ BC","Manchester, The Univ BC",5,8,Stroke,Finished,7:00.781
"Fetter, D.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,A S R Nereus,A S R Nereus,1,0,Coxswain,Finished,6:16.968
"Verburg, A.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,A S R Nereus,A S R Nereus,1,1,Bow,Finished,6:16.968
"Frederikze, I.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,A S R Nereus,A S R Nereus,1,2,2,Finished,6:16.968
"Wullings, B.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,A S R Nereus,A S R Nereus,1,3,3,Finished,6:16.968
"Bronk, J.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,A S R Nereus,A S R Nereus,1,4,4,Finished,6:16.968
"Engels, T.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,A S R Nereus,A S R Nereus,1,5,5,Finished,6:16.968
"De Ruiter, J.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,A S R Nereus,A S R Nereus,1,6,6,Finished,6:16.968
"Bouma, J.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,A S R Nereus,A S R Nereus,1,7,7,Finished,6:16.968
"Nelissen, T.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,A S R Nereus,A S R Nereus,1,8,Stroke,Finished,6:16.968
"Davies, S.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Cardiff City,Cardiff City,2,0,Coxswain,Finished,6:20.125
"George, D.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Cardiff City,Cardiff City,2,1,Bow,Finished,6:20.125
"Carrick, H.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Cardiff City,Cardiff City,2,2,2,Finished,6:20.125
"Paul, R.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Cardiff City,Cardiff City,2,3,3,Finished,6:20.125
"Burke, G.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Cardiff City,Cardiff City,2,4,4,Finished,6:20.125
"Robinson, P.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Cardiff City,Cardiff City,2,5,5,Finished,6:20.125
"Hnatiw, M.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Cardiff City,Cardiff City,2,6,6,Finished,6:20.125
"Oliver, B.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Cardiff City,Cardiff City,2,7,7,Finished,6:20.125
"John, D.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Cardiff City,Cardiff City,2,8,Stroke,Finished,6:20.125
"Kernan, N.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Warwick Univ,Warwick Univ,3,0,Coxswain,Finished,6:21.781
"Young, C.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Warwick Univ,Warwick Univ,3,1,Bow,Finished,6:21.781
"Hoskin, T.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Warwick Univ,Warwick Univ,3,2,2,Finished,6:21.781
"Chikin, A.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Warwick Univ,Warwick Univ,3,3,3,Finished,6:21.781
"Tokeley, C.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Warwick Univ,Warwick Univ,3,4,4,Finished,6:21.781
"Dabell, M.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Warwick Univ,Warwick Univ,3,5,5,Finished,6:21.781
"Owen, A.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Warwick Univ,Warwick Univ,3,6,6,Finished,6:21.781
"Bushby, W.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Warwick Univ,Warwick Univ,3,7,7,Finished,6:21.781
"Wales, P.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Warwick Univ,Warwick Univ,3,8,Stroke,Finished,6:21.781
"Rust, L.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Bristol Univ,Bristol Univ,4,0,Coxswain,Finished,6:22.593
"Ball, J.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Bristol Univ,Bristol Univ,4,1,Bow,Finished,6:22.593
"Heywood, C.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Bristol Univ,Bristol Univ,4,2,2,Finished,6:22.593
"Shaw, A.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Bristol Univ,Bristol Univ,4,3,3,Finished,6:22.593
"Harris, R.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Bristol Univ,Bristol Univ,4,4,4,Finished,6:22.593
"Steventon, A.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Bristol Univ,Bristol Univ,4,5,5,Finished,6:22.593
"Browning, S.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Bristol Univ,Bristol Univ,4,6,6,Finished,6:22.593
"Bownass, T.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Bristol Univ,Bristol Univ,4,7,7,Finished,6:22.593
"Scrimshaw, C.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Bristol Univ,Bristol Univ,4,8,Stroke,Finished,6:22.593
"Britland, J.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,York Univ,York Univ,5,0,Coxswain,Finished,6:25.468
"Hodkinson, D.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,York Univ,York Univ,5,1,Bow,Finished,6:25.468
"Woods, O.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,York Univ,York Univ,5,2,2,Finished,6:25.468
"Degerstedt, O.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,York Univ,York Univ,5,3,3,Finished,6:25.468
"Hawkins, M.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,York Univ,York Univ,5,4,4,Finished,6:25.468
"Mills, R.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,York Univ,York Univ,5,5,5,Finished,6:25.468
"Somerville-Large, P.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,York Univ,York Univ,5,6,6,Finished,6:25.468
"Bowman, M.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,York Univ,York Univ,5,7,7,Finished,6:25.468
"Clough, R.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,York Univ,York Univ,5,8,Stroke,Finished,6:25.468
"Sykes, B.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Royal Chester,Royal Chester,6,0,Coxswain,Finished,6:41.593
"Miotti, M.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Royal Chester,Royal Chester,6,1,Bow,Finished,6:41.593
"Pinnington, M.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Royal Chester,Royal Chester,6,2,2,Finished,6:41.593
"O Dwyer, G.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Royal Chester,Royal Chester,6,3,3,Finished,6:41.593
"Wade, S.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Royal Chester,Royal Chester,6,4,4,Finished,6:41.593
"McGarva, J.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Royal Chester,Royal Chester,6,5,5,Finished,6:41.593
"Evans, M.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Royal Chester,Royal Chester,6,6,6,Finished,6:41.593
"Yates, J.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Royal Chester,Royal Chester,6,7,7,Finished,6:41.593
"McGarva, H.",IM2.8+ DIV A,6/15/2013,11:40 AM,Heats,Heat 3,Royal Chester,Royal Chester,6,8,Stroke,Finished,6:41.593
"Brownson, M.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Kings Sch Chester,Kings Sch Chester,1,0,Coxswain,Finished,6:16.360
"Abberton, F.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Kings Sch Chester,Kings Sch Chester,1,1,Bow,Finished,6:16.360
"Hunt, L.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Kings Sch Chester,Kings Sch Chester,1,2,2,Finished,6:16.360
"Webber, J.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Kings Sch Chester,Kings Sch Chester,1,3,3,Finished,6:16.360
"Miller, T.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Kings Sch Chester,Kings Sch Chester,1,4,4,Finished,6:16.360
"Chappell, H.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Kings Sch Chester,Kings Sch Chester,1,5,5,Finished,6:16.360
"Elsegood, R.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Kings Sch Chester,Kings Sch Chester,1,6,6,Finished,6:16.360
"Middlehurst, G.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Kings Sch Chester,Kings Sch Chester,1,7,7,Finished,6:16.360
"Hanratty, P.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Kings Sch Chester,Kings Sch Chester,1,8,Stroke,Finished,6:16.360
"Coveney, C.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Univ of London BC,Univ of London BC,2,0,Coxswain,Finished,6:21.813
"Arscott, O.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Univ of London BC,Univ of London BC,2,1,Bow,Finished,6:21.813
"Crockford, D.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Univ of London BC,Univ of London BC,2,2,2,Finished,6:21.813
"Taylor, J.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Univ of London BC,Univ of London BC,2,3,3,Finished,6:21.813
"Rackham, C.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Univ of London BC,Univ of London BC,2,4,4,Finished,6:21.813
"Sparks, T.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Univ of London BC,Univ of London BC,2,5,5,Finished,6:21.813
"Roberts, J.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Univ of London BC,Univ of London BC,2,6,6,Finished,6:21.813
"MacKay, D.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Univ of London BC,Univ of London BC,2,7,7,Finished,6:21.813
"Surman, E.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Univ of London BC,Univ of London BC,2,8,Stroke,Finished,6:21.813
"Cottle, T.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,"Grosvenor Rc, Chester","Grosvenor Rc, Chester",3,0,Coxswain,Finished,6:26.078
"Hill, P.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,"Grosvenor Rc, Chester","Grosvenor Rc, Chester",3,1,Bow,Finished,6:26.078
"Lawrenson, R.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,"Grosvenor Rc, Chester","Grosvenor Rc, Chester",3,2,2,Finished,6:26.078
"Shickell, W.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,"Grosvenor Rc, Chester","Grosvenor Rc, Chester",3,3,3,Finished,6:26.078
"Redman, A.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,"Grosvenor Rc, Chester","Grosvenor Rc, Chester",3,4,4,Finished,6:26.078
"Tickell, K.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,"Grosvenor Rc, Chester","Grosvenor Rc, Chester",3,5,5,Finished,6:26.078
"Graves, J.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,"Grosvenor Rc, Chester","Grosvenor Rc, Chester",3,6,6,Finished,6:26.078
"Edney, M.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,"Grosvenor Rc, Chester","Grosvenor Rc, Chester",3,7,7,Finished,6:26.078
"Mehrtens, R.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,"Grosvenor Rc, Chester","Grosvenor Rc, Chester",3,8,Stroke,Finished,6:26.078
"Fitzgerald, K.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Sons of the Thames,Sons of the Thames,4,0,Coxswain,Finished,6:31.735
"Price, J.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Sons of the Thames,Sons of the Thames,4,1,Bow,Finished,6:31.735
"Hodgkinson, M.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Sons of the Thames,Sons of the Thames,4,2,2,Finished,6:31.735
"Rees, J.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Sons of the Thames,Sons of the Thames,4,3,3,Finished,6:31.735
"Tchoubouroff, M.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Sons of the Thames,Sons of the Thames,4,4,4,Finished,6:31.735
"Cook, R.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Sons of the Thames,Sons of the Thames,4,5,5,Finished,6:31.735
"Foden, G.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Sons of the Thames,Sons of the Thames,4,6,6,Finished,6:31.735
"Brinker, M.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Sons of the Thames,Sons of the Thames,4,7,7,Finished,6:31.735
"Reynolds, P.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Sons of the Thames,Sons of the Thames,4,8,Stroke,Finished,6:31.735
"Turner, A.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Norwich Sch,Norwich Sch,5,0,Coxswain,Finished,6:41.125
"Girling, J.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Norwich Sch,Norwich Sch,5,1,Bow,Finished,6:41.125
"Lamont, L.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Norwich Sch,Norwich Sch,5,2,2,Finished,6:41.125
"Crafer, A.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Norwich Sch,Norwich Sch,5,3,3,Finished,6:41.125
"Steel, J.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Norwich Sch,Norwich Sch,5,4,4,Finished,6:41.125
"Ovenden, M.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Norwich Sch,Norwich Sch,5,5,5,Finished,6:41.125
"Bell, M.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Norwich Sch,Norwich Sch,5,6,6,Finished,6:41.125
"Siemons, N.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Norwich Sch,Norwich Sch,5,7,7,Finished,6:41.125
"Whadcoat, J.",IM2.8+ DIV A,6/15/2013,11:45 AM,Heats,Heat 2,Norwich Sch,Norwich Sch,5,8,Stroke,Finished,6:41.125
"Davies, A.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Winchester Coll,Winchester Coll,0,0,Coxswain,Finished,
"Temple, J.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Winchester Coll,Winchester Coll,0,1,Bow,Finished,
"Odenthal, M.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Winchester Coll,Winchester Coll,0,2,2,Finished,
"Huang, C.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Winchester Coll,Winchester Coll,0,3,3,Finished,
"Benham-Crosswell, F.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Winchester Coll,Winchester Coll,0,4,4,Finished,
"Johansen, J.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Winchester Coll,Winchester Coll,0,5,5,Finished,
"Rimmer, T.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Winchester Coll,Winchester Coll,0,6,6,Finished,
"Bannister, C.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Winchester Coll,Winchester Coll,0,7,7,Finished,
"Le Joncour, X.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Winchester Coll,Winchester Coll,0,8,Stroke,Finished,
"Au, C.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Univ Coll Lon BC,Univ Coll Lon BC,1,0,Coxswain,Finished,6:17.343
"McNicholas, F.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Univ Coll Lon BC,Univ Coll Lon BC,1,1,Bow,Finished,6:17.343
"Marsh, R.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Univ Coll Lon BC,Univ Coll Lon BC,1,2,2,Finished,6:17.343
"Hackett, E.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Univ Coll Lon BC,Univ Coll Lon BC,1,3,3,Finished,6:17.343
"Innes, C.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Univ Coll Lon BC,Univ Coll Lon BC,1,4,4,Finished,6:17.343
"Marlow, N.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Univ Coll Lon BC,Univ Coll Lon BC,1,5,5,Finished,6:17.343
"Dickinson, J.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Univ Coll Lon BC,Univ Coll Lon BC,1,6,6,Finished,6:17.343
"Oliva, H.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Univ Coll Lon BC,Univ Coll Lon BC,1,7,7,Finished,6:17.343
"Steiger, A.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Univ Coll Lon BC,Univ Coll Lon BC,1,8,Stroke,Finished,6:17.343
"Hutchinson, S.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Latymer Upper Sch,Latymer Upper Sch,2,0,Coxswain,Finished,6:18.609
"Yates, T.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Latymer Upper Sch,Latymer Upper Sch,2,1,Bow,Finished,6:18.609
"Lam-Marsden, A.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Latymer Upper Sch,Latymer Upper Sch,2,2,2,Finished,6:18.609
"O Leary, R.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Latymer Upper Sch,Latymer Upper Sch,2,3,3,Finished,6:18.609
"Harbidge, C.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Latymer Upper Sch,Latymer Upper Sch,2,4,4,Finished,6:18.609
"Hacon, M.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Latymer Upper Sch,Latymer Upper Sch,2,5,5,Finished,6:18.609
"Nixon, O.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Latymer Upper Sch,Latymer Upper Sch,2,6,6,Finished,6:18.609
"Freeman, B.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Latymer Upper Sch,Latymer Upper Sch,2,7,7,Finished,6:18.609
"Holmes, O.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Latymer Upper Sch,Latymer Upper Sch,2,8,Stroke,Finished,6:18.609
"Fitzpatrick, E.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Marlow RC,Marlow RC,3,0,Coxswain,Finished,6:19.312
"Bacon, N.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Marlow RC,Marlow RC,3,1,Bow,Finished,6:19.312
"Kingsbury, J.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Marlow RC,Marlow RC,3,2,2,Finished,6:19.312
"Hopkins, N.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Marlow RC,Marlow RC,3,3,3,Finished,6:19.312
"Spittle, M.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Marlow RC,Marlow RC,3,4,4,Finished,6:19.312
"McGibbon, T.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Marlow RC,Marlow RC,3,5,5,Finished,6:19.312
"Rendell, T.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Marlow RC,Marlow RC,3,6,6,Finished,6:19.312
"Moon, T.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Marlow RC,Marlow RC,3,7,7,Finished,6:19.312
"Swire, B.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Marlow RC,Marlow RC,3,8,Stroke,Finished,6:19.312
"Noon, K.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Nottingham RC,Nottingham RC,4,0,Coxswain,Finished,6:20.296
"Farrell, B.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Nottingham RC,Nottingham RC,4,1,Bow,Finished,6:20.296
"Lightfoot, T.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Nottingham RC,Nottingham RC,4,2,2,Finished,6:20.296
"Trautrims, A.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Nottingham RC,Nottingham RC,4,3,3,Finished,6:20.296
"Fay, M.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Nottingham RC,Nottingham RC,4,4,4,Finished,6:20.296
"Okon, J.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Nottingham RC,Nottingham RC,4,5,5,Finished,6:20.296
"Carlton, A.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Nottingham RC,Nottingham RC,4,6,6,Finished,6:20.296
"Gamble, D.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Nottingham RC,Nottingham RC,4,7,7,Finished,6:20.296
"Watkins, A.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Nottingham RC,Nottingham RC,4,8,Stroke,Finished,6:20.296
"Willmington, C.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Exeter RC,Exeter RC,5,0,Coxswain,Finished,6:25.250
"Willmington, D.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Exeter RC,Exeter RC,5,1,Bow,Finished,6:25.250
"Thorp, J.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Exeter RC,Exeter RC,5,2,2,Finished,6:25.250
"Green, M.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Exeter RC,Exeter RC,5,3,3,Finished,6:25.250
"Webber, J.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Exeter RC,Exeter RC,5,4,4,Finished,6:25.250
"Minchell, P.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Exeter RC,Exeter RC,5,5,5,Finished,6:25.250
"Stead, H.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Exeter RC,Exeter RC,5,6,6,Finished,6:25.250
"Dixon, J.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Exeter RC,Exeter RC,5,7,7,Finished,6:25.250
"Edwards, J.",IM2.8+ DIV B,6/15/2013,11:50 AM,Heats,Heat 1,Exeter RC,Exeter RC,5,8,Stroke,Finished,6:25.250
"Brown, S.",W.Ada.TA/AS.1x,6/16/2013,11:55 AM,Final,Final,Sudbury RC,Sudbury RC,1,1,Sculler,Finished,6:06.250
"Birkinshaw, H.",W.Ada.TA/AS.1x,6/16/2013,11:55 AM,Final,Final,Guildford RC,Guildford RC,2,1,Sculler,Finished,6:36.992
"Connon, C.",W.Ada.TA/AS.1x,6/16/2013,11:55 AM,Final,Final,Oundle Town RC,Oundle Town RC,3,1,Sculler,Finished,7:08.539
"Bailey, K.",W.Ada.TA/AS.1x,6/16/2013,11:55 AM,Final,Final,Guildford RC,Guildford RC,4,1,Sculler,Finished,8:28.195
"Taube, M.",IM2.8+ DIV B,6/15/2013,12:00 PM,Heats,Heat 2,Thames RC,Thames RC,0,0,Coxswain,Finished,
"Geddes, S.",IM2.8+ DIV B,6/15/2013,12:00 PM,Heats,Heat 2,Thames RC,Thames RC,0,1,Bow,Finished,
"Miller, R.",IM2.8+ DIV B,6/15/2013,12:00 PM,Heats,Heat 2,Thames RC,Thames RC,0,2,2,Finished,
"Polydorou, S.",IM2.8+ DIV B,6/15/2013,12:00 PM,Heats,Heat 2,Thames RC,Thames RC,0,3,3,Finished,
"Barker, J.",IM2.8+ DIV B,6/15/2013,12:00 PM,Heats,Heat 2,Thames RC,Thames RC,0,4,4,Finished,
"Newman, D.",IM2.8+ DIV B,6/15/2013,12:00 PM,Heats,Heat 2,Thames RC,Thames RC,0,5,5,Finished,
"Grice, A.",IM2.8+ DIV B,6/15/2013,12:00 PM,Heats,Heat 2,Thames RC,Thames RC,0,6,6,Finished,
"Nice, R.",IM2.8+ DIV B,6/15/2013,12:00 PM,Heats,Heat 2,Thames RC,Thames RC,0,7,7,Finished,
"Brooke, M.",IM2.8+ DIV B,6/15/2013,12:00 PM,Heats,Heat 2,Thames RC,Thames RC,0,8,Stroke,Finished,
"Barker, S.",IM2.8+ DIV B,6/15/2013,12:00 PM,Heats,Heat 2,Worcester Coll,Worcester Coll,1,0,Coxswain,Finished,6:32.890
"Medina Moralejo, G.",IM2.8+ DIV B,6/15/2013,12:00 PM,Heats,Heat 2,Worcester Coll,Worcester Coll,1,1,Bow,Finished,6:32.890
"Clarke, W.",IM2.8+ DIV B,6/15/2013,12:00 PM,Heats,Heat 2,Worcester Coll,Worcester Coll,1,2,2,Finished,6:32.890
"Leonard, R.",IM2.8+ DIV B,6/15/2013,12:00 PM,Heats,Heat 2,Worcester Coll,Worcester Coll,1,3,3,Finished,6:32.890
"Stobart, C.",IM2.8+ DIV B,6/15/2013,12:00 PM,Heats,Heat 2,Worcester Coll,Worcester Coll,1,4,4,Finished,6:32.890
"Breuer, J.",IM2.8+ DIV B,6/15/2013,12:00 PM,Heats,Heat 2,Worcester Coll,Worcester Coll,1,5,5,Finished,6:32.890
"Manley, B.",IM2.8+ DIV B,6/15/2013,12:00 PM,Heats,Heat 2,Worcester Coll,Worcester Coll,1,6,6,Finished,6:32.890
